LINK_MODEL_BASED::ORIGINAL::LEFT_KNEE_ANGLE
File	Frame	X 	Y 	Z 
 - 	1899	-5.059318	-2.400397	6.334218
 - 	1900	-4.106091	-2.418006	5.965219
 - 	1901	-3.265601	-2.455314	5.779938
 - 	1902	-2.598359	-2.486734	5.855750
 - 	1903	-2.180612	-2.478205	6.161120
 - 	1904	-2.092701	-2.419362	6.559922
 - 	1905	-2.412069	-2.328796	6.877315
 - 	1906	-3.191054	-2.227249	7.008834
 - 	1907	-4.423464	-2.112616	6.985149
 - 	1908	-6.046943	-1.961038	6.934750
 - 	1909	-7.996461	-1.753308	6.966832
 - 	1910	-10.266332	-1.511552	7.055894
 - 	1911	-12.937638	-1.309994	7.032069
 - 	1912	-16.160524	-1.231416	6.695599
 - 	1913	-20.096203	-1.303105	5.943843
 - 	1914	-24.832304	-1.466086	4.809946
 - 	1915	-30.311792	-1.584310	3.438457
 - 	1916	-36.322025	-1.500761	2.062509
 - 	1917	-42.549416	-1.141453	0.946367
 - 	1918	-48.660786	-0.579299	0.268721
 - 	1919	-54.362522	0.014790	0.065128
 - 	1920	-59.413269	0.467454	0.277421
 - 	1921	-63.602585	0.656251	0.789855
 - 	1922	-66.745621	0.527154	1.393944
 - 	1923	-68.719826	0.107908	1.804544
 - 	1924	-69.488716	-0.506841	1.835313
 - 	1925	-69.064392	-1.202880	1.567961
 - 	1926	-67.460854	-1.873953	1.284050
 - 	1927	-64.715111	-2.413566	1.250554
 - 	1928	-60.942226	-2.718763	1.583153
 - 	1929	-56.298321	-2.763081	2.230124
 - 	1930	-50.844048	-2.674159	3.051471
 - 	1931	-44.496082	-2.643365	3.957593
 - 	1932	-37.189827	-2.710137	4.965931
 - 	1933	-29.121973	-2.699942	6.077368
 - 	1934	-20.849300	-2.414393	7.139796
 - 	1935	-13.147041	-1.850636	7.938124
 - 	1936	-6.746014	-1.208714	8.397342
 - 	1937	-2.155360	-0.725716	8.601247
 - 	1938	0.389775	-0.537496	8.643471
 - 	1939	0.949411	-0.643532	8.544007
 - 	1940	-0.114638	-0.935710	8.302145
 - 	1941	-2.221886	-1.268232	7.964622
 - 	1942	-4.781238	-1.538972	7.616464
 - 	1943	-7.414808	-1.730642	7.333679
 - 	1944	-10.008335	-1.897781	7.141995
 - 	1945	-12.560041	-2.108422	6.983477
 - 	1946	-15.009612	-2.368062	6.743672
 - 	1947	-17.193928	-2.599093	6.370578
 - 	1948	-18.906927	-2.707833	5.966063
 - 	1949	-19.980867	-2.661619	5.704285
 - 	1950	-20.352100	-2.497924	5.647872
 - 	1951	-20.092129	-2.281762	5.709813
 - 	1952	-19.375381	-2.064651	5.814814
 - 	1953	-18.398581	-1.871067	6.001182
 - 	1954	-17.311464	-1.707004	6.311812
 - 	1955	-16.186502	-1.570649	6.661499
 - 	1956	-15.015906	-1.460256	6.885842
 - 	1957	-13.743380	-1.379468	6.916291
 - 	1958	-12.331053	-1.329080	6.852425
 - 	1959	-10.808829	-1.296482	6.821486
 - 	1960	-9.263433	-1.269126	6.824976
 - 	1961	-7.790776	-1.256912	6.809559
 - 	1962	-6.455407	-1.286957	6.834275
 - 	1963	-5.275883	-1.375765	7.059222
 - 	1964	-4.238141	-1.513710	7.551932
 - 	1965	-3.321885	-1.678071	8.134300
 - 	1966	-2.513422	-1.848524	8.493242
 - 	1967	-1.809284	-2.000654	8.496578
 - 	1968	-1.235958	-2.102659	8.337797
 - 	1969	-0.869144	-2.132608	8.318960
 - 	1970	-0.814844	-2.092209	8.545373
 - 	1971	-1.165714	-2.000513	8.874388
 - 	1972	-1.968532	-1.879174	9.110856
 - 	1973	-3.208349	-1.750053	9.184026
 - 	1974	-4.821613	-1.638487	9.134101
 - 	1975	-6.754667	-1.558570	8.993027
 - 	1976	-9.033679	-1.492452	8.732591
 - 	1977	-11.791654	-1.396020	8.297238
 - 	1978	-15.234727	-1.231494	7.646191
 - 	1979	-19.559023	-0.999092	6.806802
 - 	1980	-24.841045	-0.745685	5.916170
 - 	1981	-30.945173	-0.545063	5.151497
 - 	1982	-37.510994	-0.458707	4.586668
 - 	1983	-44.059063	-0.507536	4.147920
 - 	1984	-50.164276	-0.681404	3.728486
 - 	1985	-55.565601	-0.971391	3.345434
 - 	1986	-60.134884	-1.382424	3.140499
 - 	1987	-63.780117	-1.905016	3.188117
 - 	1988	-66.411247	-2.482219	3.370260
 - 	1989	-67.971420	-3.023951	3.477726
 - 	1990	-68.440918	-3.455424	3.374387
 - 	1991	-67.802002	-3.748163	3.072083
 - 	1992	-66.026497	-3.934618	2.724506
 - 	1993	-63.102505	-4.103830	2.561410
 - 	1994	-59.067257	-4.323165	2.754675
 - 	1995	-54.017086	-4.545836	3.310191
 - 	1996	-48.081905	-4.647396	4.122410
 - 	1997	-41.380516	-4.541018	5.093529
 - 	1998	-34.021168	-4.215807	6.147622
 - 	1999	-26.193226	-3.695658	7.208880
 - 	2000	-18.296232	-3.007873	8.235469
 - 	2001	-10.971374	-2.200618	9.233636
 - 	2002	-4.944005	-1.383688	10.200294
 - 	2003	-0.765784	-0.724526	11.071835
 - 	2004	1.351574	-0.366041	11.746868
 - 	2005	1.543546	-0.338908	12.129004
 - 	2006	0.216087	-0.552999	12.125878
 - 	2007	-2.072025	-0.859836	11.663082
 - 	2008	-4.777676	-1.138016	10.759220
 - 	2009	-7.531626	-1.354782	9.578777
 - 	2010	-10.170178	-1.556674	8.400237
 - 	2011	-12.633110	-1.793499	7.507689
 - 	2012	-14.855160	-2.046973	7.045065
 - 	2013	-16.739983	-2.235842	6.950560
 - 	2014	-18.192818	-2.281478	7.046556
 - 	2015	-19.160923	-2.160290	7.187455
 - 	2016	-19.652508	-1.909838	7.317984
 - 	2017	-19.720207	-1.595173	7.421942
 - 	2018	-19.418869	-1.273834	7.472719
 - 	2019	-18.778357	-0.995880	7.449499
 - 	2020	-17.822077	-0.809295	7.367487
 - 	2021	-16.608082	-0.737242	7.278318
 - 	2022	-15.244948	-0.754581	7.237272
 - 	2023	-13.854811	-0.803231	7.266942
 - 	2024	-12.499241	-0.836657	7.373775
 - 	2025	-11.135603	-0.847376	7.595187
 - 	2026	-9.667452	-0.856867	7.976588
 - 	2027	-8.058166	-0.891340	8.476637
 - 	2028	-6.392831	-0.967810	8.939001
 - 	2029	-4.825904	-1.086856	9.166664
 - 	2030	-3.472668	-1.232528	9.004973
 - 	2031	-2.341053	-1.386327	8.426192
 - 	2032	-1.357855	-1.539150	7.586717
 - 	2033	-0.469290	-1.682810	6.749137
 - 	2034	0.270672	-1.789083	6.118800
 - 	2035	0.706326	-1.809439	5.770845
 - 	2036	0.672630	-1.712963	5.710904
 - 	2037	0.083604	-1.527805	5.946359
 - 	2038	-1.047431	-1.331006	6.474170
 - 	2039	-2.645210	-1.185191	7.199171
 - 	2040	-4.630313	-1.085696	7.856808
 - 	2041	-6.964849	-0.969428	8.082688
 - 	2042	-9.676545	-0.773409	7.660637
 - 	2043	-12.875251	-0.489391	6.700006
 - 	2044	-16.746309	-0.174623	5.526110
 - 	2045	-21.475443	0.079803	4.410126
 - 	2046	-27.115294	0.205168	3.421480
 - 	2047	-33.485264	0.207782	2.504856
 - 	2048	-40.190636	0.164960	1.636769
 - 	2049	-46.754391	0.142409	0.885887
 - 	2050	-52.767056	0.104144	0.360499
 - 	2051	-57.952972	-0.089084	0.125206
 - 	2052	-62.150925	-0.583251	0.145280
 - 	2053	-65.285591	-1.412586	0.307525
 - 	2054	-67.357582	-2.444010	0.530084
 - 	2055	-68.414124	-3.446392	0.848871
 - 	2056	-68.490578	-4.252040	1.343408
 - 	2057	-67.574615	-4.839593	1.967418
 - 	2058	-65.627022	-5.267174	2.535411
 - 	2059	-62.632629	-5.584855	2.940626
 - 	2060	-58.634312	-5.787285	3.320246
 - 	2061	-53.719856	-5.790881	3.928406
 - 	2062	-47.975395	-5.499110	4.900890
 - 	2063	-41.459194	-4.917078	6.204802
 - 	2064	-34.237034	-4.146258	7.721148
 - 	2065	-26.478878	-3.277532	9.264680
 - 	2066	-18.568991	-2.363138	10.597045
 - 	2067	-11.144018	-1.482684	11.547633
 - 	2068	-4.980661	-0.765092	12.117733
 - 	2069	-0.748294	-0.327002	12.434886
 - 	2070	1.234611	-0.206004	12.620305
 - 	2071	1.096365	-0.346801	12.686227
 - 	2072	-0.668589	-0.628786	12.553524
 - 	2073	-3.387218	-0.912158	12.170971
 - 	2074	-6.418759	-1.098002	11.587478
 - 	2075	-9.330620	-1.168581	10.910186
 - 	2076	-11.974351	-1.171016	10.217729
 - 	2077	-14.409623	-1.163446	9.530763
 - 	2078	-16.724350	-1.174539	8.881484
 - 	2079	-18.882435	-1.200653	8.380853
 - 	2080	-20.694359	-1.230411	8.159794
 - 	2081	-21.909655	-1.268085	8.227879
 - 	2082	-22.356462	-1.333672	8.431005
 - 	2083	-22.042326	-1.445993	8.575524
 - 	2084	-21.168118	-1.596010	8.549834
 - 	2085	-20.038130	-1.727560	8.317414
 - 	2086	-18.902248	-1.768619	7.883669
 - 	2087	-17.842585	-1.697886	7.337414
 - 	2088	-16.795412	-1.560019	6.888291
 - 	2089	-15.664680	-1.406329	6.778229
 - 	2090	-14.403035	-1.246169	7.128026
 - 	2091	-13.009366	-1.067824	7.885066
 - 	2092	-11.496962	-0.883046	8.868473
 - 	2093	-9.885375	-0.735045	9.811366
 - 	2094	-8.213101	-0.673049	10.417027
 - 	2095	-6.550290	-0.724153	10.499206
 - 	2096	-4.990900	-0.878532	10.144788
 - 	2097	-3.615208	-1.094881	9.707458
 - 	2098	-2.457393	-1.319132	9.566317
 - 	2099	-1.518858	-1.501263	9.848905
 - 	2100	-0.814008	-1.607503	10.355953
 - 	2101	-0.399599	-1.635966	10.731943
 - 	2102	-0.359668	-1.625658	10.750043
 - 	2103	-0.765631	-1.628287	10.466194
 - 	2104	-1.643190	-1.661301	10.096337
 - 	2105	-2.962718	-1.700442	9.777795
 - 	2106	-4.664689	-1.707535	9.469284
 - 	2107	-6.707295	-1.652204	9.054462
 - 	2108	-9.112197	-1.528631	8.489472
 - 	2109	-11.995673	-1.368308	7.823201
 - 	2110	-15.548860	-1.232301	7.126984
 - 	2111	-19.935741	-1.195284	6.444914
 - 	2112	-25.170546	-1.326347	5.779076
 - 	2113	-31.078941	-1.633517	5.101353
 - 	2114	-37.349564	-2.009133	4.404893
 - 	2115	-43.612785	-2.289359	3.738888
 - 	2116	-49.528248	-2.387084	3.146349
 - 	2117	-54.860207	-2.333535	2.575823
 - 	2118	-59.483360	-2.220394	1.909033
 - 	2119	-63.327999	-2.134379	1.127764
 - 	2120	-66.331039	-2.130455	0.453577
 - 	2121	-68.420227	-2.243425	0.221951
 - 	2122	-69.506485	-2.487216	0.580992
 - 	2123	-69.474380	-2.838253	1.386309
 - 	2124	-68.204185	-3.239439	2.374596
 - 	2125	-65.630554	-3.624398	3.322237
 - 	2126	-61.786007	-3.972756	4.030448
 - 	2127	-56.787323	-4.343307	4.396888
 - 	2128	-50.781513	-4.773654	4.677448
 - 	2129	-43.907356	-5.143390	5.473354
 - 	2130	-36.329868	-5.215275	7.212077
 - 	2131	-28.339066	-4.809319	9.664112
 - 	2132	-20.402178	-3.927251	12.105564
 - 	2133	-13.092672	-2.736603	14.016331
 - 	2134	-6.943849	-1.434547	15.462408
 - 	2135	-2.309079	-0.186205	16.632074
 - 	2136	0.707250	0.806102	17.248646
 - 	2137	2.215125	1.339476	16.798887
 - 	2138	2.439455	1.369908	15.251060
 - 	2139	1.645954	1.042323	13.253119
 - 	2140	0.119520	0.555020	11.640043
 - 	2141	-1.854319	0.037041	10.911913
 - 	2142	-4.033222	-0.480225	11.108507
 - 	2143	-6.267009	-1.032334	11.968793
 - 	2144	-8.496705	-1.661089	13.136271
 - 	2145	-10.692894	-2.346531	14.282765
 - 	2146	-12.799335	-2.975974	15.153190
 - 	2147	-14.724636	-3.384891	15.617190
 - 	2148	-16.365841	-3.450990	15.742049
 - 	2149	-17.648815	-3.177343	15.776146
 - 	2150	-18.562660	-2.700431	15.983795
 - 	2151	-19.142202	-2.205904	16.438435
 - 	2152	-19.403193	-1.822590	16.974932
 - 	2153	-19.309526	-1.589736	17.391823
 - 	2154	-18.823610	-1.487658	17.681242
 - 	2155	-17.984221	-1.451233	17.965139
 - 	2156	-16.916492	-1.373469	18.238703
 - 	2157	-15.757656	-1.169295	18.353729
 - 	2158	-14.573357	-0.855660	18.276310
 - 	2159	-13.337885	-0.536732	18.176407
 - 	2160	-11.988852	-0.310540	18.214899
 - 	2161	-10.517715	-0.214484	18.399839
 - 	2162	-9.012030	-0.240462	18.689827
 - 	2163	-7.597071	-0.349930	19.101179
 - 	2164	-6.349423	-0.475452	19.681326
 - 	2165	-5.269235	-0.552215	20.433088
 - 	2166	-4.310264	-0.567079	21.224480
 - 	2167	-3.428632	-0.569934	21.774654
 - 	2168	-2.621590	-0.628952	21.838943
 - 	2169	-1.938470	-0.773630	21.423100
 - 	2170	-1.460934	-0.977646	20.771904
 - 	2171	-1.275095	-1.184541	20.189577
 - 	2172	-1.443879	-1.349184	19.858538
 - 	2173	-1.975212	-1.467076	19.704756
 - 	2174	-2.808247	-1.566946	19.402966
 - 	2175	-3.842714	-1.676035	18.610668
 - 	2176	-5.009158	-1.798727	17.249992
 - 	2177	-6.338469	-1.920129	15.545210
 - 	2178	-7.964565	-2.024872	13.812710
 - 	2179	-10.043314	-2.133055	12.275047
 - 	2180	-12.665070	-2.316089	11.062552
 - 	2181	-15.828692	-2.636493	10.247808
 - 	2182	-19.449141	-3.053712	9.733136
 - 	2183	-23.387718	-3.414430	9.158327
 - 	2184	-27.537144	-3.563365	8.106680
 - 	2185	-31.902243	-3.462899	6.473331
 - 	2186	-36.563774	-3.197703	4.579608
 - 	2187	-41.530239	-2.882779	2.941053
 - 	2188	-46.618279	-2.597584	1.964934
 - 	2189	-51.477650	-2.420993	1.777959
 - 	2190	-55.732975	-2.464359	2.179434
 - 	2191	-59.127705	-2.766267	2.722238
 - 	2192	-61.587406	-3.158020	2.914388
 - 	2193	-63.175896	-3.310700	2.402195
 - 	2194	-63.974785	-2.990086	1.095361
 - 	2195	-63.995972	-2.269230	-0.728819
 - 	2196	-63.210369	-1.399144	-2.501762
 - 	2197	-61.611263	-0.517866	-3.667117
 - 	2198	-59.232021	0.377103	-3.956701
 - 	2199	-56.148933	1.256155	-3.428319
 - 	2200	-52.476585	1.990044	-2.235590
 - 	2201	-48.347164	2.403442	-0.301186
 - 	2202	-43.877159	2.340465	2.754527
 - 	2203	-39.133324	1.769508	7.259671
 - 	2204	-34.168163	0.934027	13.025706
 - 	2205	-29.156900	0.326608	19.222610
 - 	2206	-24.449125	0.308881	24.612667
 - 	2207	-20.394457	0.697232	27.933092
 - 	2208	-17.236279	0.853184	28.372276
 - 	2209	-15.248368	0.231282	25.976229
 - 	2210	-14.675889	-1.187127	21.671782
 - 	2211	-15.373837	-2.955221	16.831656
 - 	2212	-16.737804	-4.586224	12.648017
 - 	2213	-18.105549	-5.871164	9.697011
 - 	2214	-19.114841	-6.845633	7.958488
 - 	2215	-19.692484	-7.607739	7.139567
 - 	2216	-19.856131	-8.222049	6.961708
 - 	2217	-19.601812	-8.717490	7.313872
 - 	2218	-18.938421	-9.105781	8.166573
 - 	2219	-17.962534	-9.399371	9.260991
 - 	2220	-16.880058	-9.604386	10.089627
 - 	2221	-15.956003	-9.693216	10.326651
 - 	2222	-15.389693	-9.649874	10.064462
 - 	2223	-15.177532	-9.550394	9.593926
 - 	2224	-15.105534	-9.495636	9.146525
 - 	2225	-14.902097	-9.452233	8.874870
 - 	2226	-14.412997	-9.256604	8.911038
 - 	2227	-13.672549	-8.807656	9.208777
 - 	2228	-12.848300	-8.219300	9.404501
 - 	2229	-12.106937	-7.755570	9.103681
 - 	2230	-11.515566	-7.612491	8.217098
 - 	2231	-11.044825	-7.779645	6.833957
 - 	2232	-10.620238	-8.098157	4.943148
 - 	2233	-10.160837	-8.401947	2.543649
 - 	2234	-9.607996	-8.598222	-0.102144
 - 	2235	-8.939672	-8.680520	-2.565062
 - 	2236	-8.132744	-8.722422	-4.465132
 - 	2237	-7.126249	-8.837440	-5.535322
 - 	2238	-5.873387	-9.100675	-5.733318
 - 	2239	-4.422483	-9.510136	-5.412609
 - 	2240	-2.924051	-10.015969	-5.254473
 - 	2241	-1.568884	-10.532454	-5.786407
 - 	2242	-0.495945	-10.917361	-6.847131
 - 	2243	0.277047	-11.016603	-7.703100
 - 	2244	0.833974	-10.778756	-7.797712
 - 	2245	1.288977	-10.321273	-7.210526
 - 	2246	1.729740	-9.883635	-6.324356
 - 	2247	2.170854	-9.695195	-5.252018
 - 	2248	2.558370	-9.840873	-3.748947
 - 	2249	2.855654	-10.221654	-1.653908
 - 	2250	3.095502	-10.611932	0.716159
 - 	2251	3.312840	-10.756213	2.711954
 - 	2252	3.462286	-10.491014	3.855051
 - 	2253	3.434826	-9.837828	4.115773
 - 	2254	3.132858	-8.993974	3.782559
 - 	2255	2.507013	-8.232121	3.183250
 - 	2256	1.529720	-7.767816	2.525229
 - 	2257	0.161106	-7.660142	1.950901
 - 	2258	-1.631008	-7.791618	1.613156
 - 	2259	-3.814251	-7.931981	1.585008
 - 	2260	-6.283240	-7.848713	1.749571
 - 	2261	-8.927333	-7.394423	1.855437
 - 	2262	-11.707095	-6.537526	1.727757
 - 	2263	-14.678867	-5.366708	1.404949
 - 	2264	-17.956673	-4.072395	1.017034
 - 	2265	-21.625875	-2.897987	0.634382
 - 	2266	-25.661062	-2.064263	0.251036
 - 	2267	-29.906370	-1.681182	-0.217780
 - 	2268	-34.130257	-1.740961	-0.861565
 - 	2269	-38.104042	-2.149164	-1.682126
 - 	2270	-41.645588	-2.682489	-2.617403
 - 	2271	-44.635597	-3.047545	-3.491023
 - 	2272	-47.022903	-3.085821	-3.940355
 - 	2273	-48.820995	-2.823468	-3.607007
 - 	2274	-50.103474	-2.328072	-2.423906
 - 	2275	-50.982029	-1.663465	-0.648070
 - 	2276	-51.540493	-0.933608	1.303767
 - 	2277	-51.754864	-0.221760	3.038456
 - 	2278	-51.461906	0.427053	4.393202
 - 	2279	-50.407734	0.897039	5.513456
 - 	2280	-48.359138	1.017476	6.639231
 - 	2281	-45.204044	0.732206	7.808624
 - 	2282	-40.987862	0.155030	8.781424
 - 	2283	-35.895061	-0.546026	9.284549
 - 	2284	-30.214661	-1.212414	9.373996
 - 	2285	-24.313482	-1.651941	9.468357
 - 	2286	-18.593058	-1.712577	9.985122
 - 	2287	-13.439088	-1.443844	11.030295
 - 	2288	-9.197353	-1.063280	12.362980
 - 	2289	-6.141901	-0.781025	13.499734
 - 	2290	-4.412119	-0.710106	13.888151
 - 	2291	-3.976710	-0.863392	13.192800
 - 	2292	-4.662617	-1.162391	11.619026
 - 	2293	-6.213356	-1.469321	9.921466
 - 	2294	-8.344435	-1.661682	8.890195
 - 	2295	-10.796450	-1.702014	8.739569
 - 	2296	-13.360908	-1.641751	9.037526
 - 	2297	-15.863294	-1.565969	9.221232
 - 	2298	-18.145267	-1.530195	9.107443
 - 	2299	-20.071314	-1.529995	8.935108
 - 	2300	-21.551144	-1.517331	9.079331
 - 	2301	-22.570505	-1.435578	9.796110
 - 	2302	-23.199833	-1.239322	11.101554
 - 	2303	-23.541351	-0.911549	12.694943
 - 	2304	-23.636671	-0.485636	13.960896
 - 	2305	-23.418331	-0.043477	14.230787
 - 	2306	-22.761690	0.315909	13.262671
 - 	2307	-21.600763	0.513970	11.512717
 - 	2308	-20.007490	0.521801	9.854903
 - 	2309	-18.172543	0.369849	8.968493
 - 	2310	-16.323259	0.130432	8.949800
 - 	2311	-14.637999	-0.111835	9.449594
 - 	2312	-13.180341	-0.284071	10.105298
 - 	2313	-11.877640	-0.353899	10.791970
 - 	2314	-10.573549	-0.353999	11.519775
 - 	2315	-9.134746	-0.358567	12.228424
 - 	2316	-7.537979	-0.425804	12.751682
 - 	2317	-5.883534	-0.569504	12.921449
 - 	2318	-4.337334	-0.772437	12.622086
 - 	2319	-3.044679	-1.006993	11.783216
 - 	2320	-2.085831	-1.245299	10.429987
 - 	2321	-1.500714	-1.464691	8.759704
 - 	2322	-1.329557	-1.644577	7.112497
 - 	2323	-1.618765	-1.757783	5.825396
 - 	2324	-2.390076	-1.783418	5.075254
 - 	2325	-3.603378	-1.734876	4.826070
 - 	2326	-5.158379	-1.657535	4.935040
 - 	2327	-6.949601	-1.596298	5.319056
 - 	2328	-8.945482	-1.573039	5.988189
 - 	2329	-11.244678	-1.578759	6.911015
 - 	2330	-14.059337	-1.569553	7.893605
 - 	2331	-17.611105	-1.478765	8.627291
 - 	2332	-22.001965	-1.252325	8.859608
 - 	2333	-27.157358	-0.888117	8.520633
 - 	2334	-32.868114	-0.446601	7.701600
 - 	2335	-38.857796	-0.011902	6.563416
 - 	2336	-44.821476	0.358696	5.338392
 - 	2337	-50.461330	0.626277	4.388221
 - 	2338	-55.527809	0.731133	4.076396
 - 	2339	-59.832218	0.623664	4.459843
 - 	2340	-63.239296	0.339257	5.167910
 - 	2341	-65.671944	-0.017163	5.661454
 - 	2342	-67.109573	-0.377490	5.598011
 - 	2343	-67.566589	-0.752907	4.996958
 - 	2344	-67.071304	-1.168318	4.176061
 - 	2345	-65.646492	-1.616802	3.530401
 - 	2346	-63.293102	-2.077175	3.317979
 - 	2347	-59.997551	-2.505654	3.631736
 - 	2348	-55.752018	-2.818119	4.456179
 - 	2349	-50.555336	-2.945276	5.658853
 - 	2350	-44.411221	-2.887291	7.010717
 - 	2351	-37.377296	-2.675550	8.287185
 - 	2352	-29.667225	-2.320052	9.332744
 - 	2353	-21.730415	-1.831366	10.038889
 - 	2354	-14.217794	-1.281609	10.307823
 - 	2355	-7.819932	-0.813988	10.108603
 - 	2356	-3.078454	-0.550999	9.627754
 - 	2357	-0.276320	-0.486718	9.298514
 - 	2358	0.591364	-0.510243	9.523404
 - 	2359	-0.192880	-0.535940	10.310325
 - 	2360	-2.136698	-0.568646	11.244050
 - 	2361	-4.714280	-0.661184	11.833367
 - 	2362	-7.572445	-0.865259	11.855500
 - 	2363	-10.568186	-1.205418	11.400319
 - 	2364	-13.602756	-1.647950	10.693499
 - 	2365	-16.457672	-2.097667	9.954226
 - 	2366	-18.821609	-2.444424	9.366492
 - 	2367	-20.466837	-2.603339	9.057952
 - 	2368	-21.380028	-2.524571	9.031113
 - 	2369	-21.731321	-2.211757	9.117611
 - 	2370	-21.727514	-1.746261	9.061464
 - 	2371	-21.480284	-1.277418	8.713673
 - 	2372	-20.999378	-0.960209	8.147879
 - 	2373	-20.284624	-0.863766	7.586926
 - 	2374	-19.381735	-0.928324	7.265271
 - 	2375	-18.346851	-1.017903	7.348198
 - 	2376	-17.198610	-1.015235	7.896606
 - 	2377	-15.923476	-0.887395	8.857147
 - 	2378	-14.512559	-0.700611	10.078493
 - 	2379	-12.989949	-0.574252	11.332724
 - 	2380	-11.422209	-0.588445	12.323468
 - 	2381	-9.906291	-0.736594	12.736038
 - 	2382	-8.529746	-0.969143	12.405835
 - 	2383	-7.319843	-1.241210	11.497445
 - 	2384	-6.228256	-1.508985	10.452817
 - 	2385	-5.177410	-1.726163	9.706740
 - 	2386	-4.130400	-1.864267	9.456049
 - 	2387	-3.129384	-1.920967	9.652362
 - 	2388	-2.291856	-1.909140	10.106650
 - 	2389	-1.775920	-1.847218	10.572503
 - 	2390	-1.725333	-1.750134	10.816126
 - 	2391	-2.217531	-1.623695	10.696218
 - 	2392	-3.242377	-1.475427	10.203296
 - 	2393	-4.725577	-1.327742	9.440195
 - 	2394	-6.585946	-1.210915	8.592401
 - 	2395	-8.797031	-1.140494	7.870824
 - 	2396	-11.422502	-1.100070	7.391469
 - 	2397	-14.602622	-1.057419	7.083815
 - 	2398	-18.490740	-1.012866	6.723269
 - 	2399	-23.171776	-1.009394	6.064500
 - 	2400	-28.602312	-1.066537	5.008450
 - 	2401	-34.585560	-1.131384	3.717101
 - 	2402	-40.799965	-1.134087	2.557053
 - 	2403	-46.891262	-1.075212	1.867855
 - 	2404	-52.560326	-1.023543	1.767648
 - 	2405	-57.584671	-1.050596	2.152431
 - 	2406	-61.803726	-1.212234	2.800404
 - 	2407	-65.119148	-1.555318	3.481933
 - 	2408	-67.506660	-2.069926	4.042351
 - 	2409	-68.989136	-2.651315	4.398490
 - 	2410	-69.571121	-3.146638	4.498353
 - 	2411	-69.207451	-3.439193	4.361984
 - 	2412	-67.827194	-3.522202	4.152133
 - 	2413	-65.368996	-3.541471	4.129217
 - 	2414	-61.810448	-3.719739	4.512433
 - 	2415	-57.191128	-4.142072	5.396394
 - 	2416	-51.607235	-4.637764	6.726699
 - 	2417	-45.161888	-4.926991	8.311469
 - 	2418	-37.917358	-4.829728	9.921760
 - 	2419	-29.959047	-4.312672	11.391584
 - 	2420	-21.581079	-3.428727	12.624269
 - 	2421	-13.398304	-2.303481	13.567674
 - 	2422	-6.227221	-1.156029	14.215484
 - 	2423	-0.829396	-0.246600	14.597103
 - 	2424	2.305756	0.236081	14.733645
 - 	2425	3.080409	0.258075	14.623946
 - 	2426	1.827259	-0.067027	14.294196
 - 	2427	-0.756213	-0.563023	13.825040
 - 	2428	-3.833072	-1.079497	13.292860
 - 	2429	-6.757287	-1.532614	12.723579
 - 	2430	-9.282661	-1.907937	12.144360
 - 	2431	-11.474444	-2.235476	11.643798
 - 	2432	-13.448214	-2.534719	11.352342
 - 	2433	-15.206793	-2.774727	11.386859
 - 	2434	-16.660984	-2.898386	11.797044
 - 	2435	-17.720461	-2.881029	12.485404
 - 	2436	-18.354252	-2.753294	13.161220
 - 	2437	-18.605955	-2.571045	13.468356
 - 	2438	-18.570082	-2.371013	13.235163
 - 	2439	-18.336348	-2.153579	12.595504
 - 	2440	-17.937796	-1.905626	11.869622
 - 	2441	-17.352859	-1.634914	11.349483
 - 	2442	-16.558216	-1.374562	11.164848
 - 	2443	-15.573291	-1.155999	11.268335
 - 	2444	-14.461358	-0.994145	11.508495
 - 	2445	-13.297772	-0.900290	11.757303
 - 	2446	-12.131090	-0.882863	12.011145
 - 	2447	-10.962486	-0.930563	12.379502
 - 	2448	-9.754132	-1.014880	12.955614
 - 	2449	-8.464016	-1.110793	13.666536
 - 	2450	-7.090157	-1.210187	14.263993
 - 	2451	-5.689126	-1.322649	14.503451
 - 	2452	-4.354529	-1.458486	14.336588
 - 	2453	-3.178815	-1.600120	13.931380
 - 	2454	-2.222580	-1.699298	13.543757
 - 	2455	-1.512435	-1.712383	13.367639
 - 	2456	-1.075868	-1.635077	13.426683
 - 	2457	-0.973758	-1.507651	13.553982
 - 	2458	-1.283393	-1.394158	13.511077
 - 	2459	-2.048460	-1.343505	13.178323
 - 	2460	-3.252521	-1.356373	12.650470
 - 	2461	-4.837567	-1.392895	12.153831
 - 	2462	-6.745954	-1.413507	11.851261
 - 	2463	-8.961219	-1.404360	11.687596
 - 	2464	-11.541214	-1.368183	11.414172
 - 	2465	-14.630462	-1.312710	10.787150
 - 	2466	-18.420198	-1.252298	9.752671
 - 	2467	-23.059856	-1.201420	8.447482
 - 	2468	-28.563417	-1.155797	7.056897
 - 	2469	-34.747673	-1.087011	5.706809
 - 	2470	-41.243240	-0.978633	4.486067
 - 	2471	-47.605949	-0.877391	3.506878
 - 	2472	-53.469776	-0.878836	2.882709
 - 	2473	-58.623978	-1.055568	2.660866
 - 	2474	-62.967762	-1.423373	2.791207
 - 	2475	-66.421890	-1.955070	3.146919
 - 	2476	-68.901161	-2.587890	3.584455
 - 	2477	-70.350876	-3.221998	3.993283
 - 	2478	-70.771957	-3.746013	4.285710
 - 	2479	-70.199883	-4.092020	4.367098
 - 	2480	-68.670227	-4.272000	4.176431
 - 	2481	-66.198730	-4.368127	3.796100
